,product_id,product_category,product_name,product_price,scrapy_data,style_id,color_id,color_name,Fit,Composition,Size,Product safety
105,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
106,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Denim blue,Regular fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
107,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 189cm/6'2"" and wears a size 32/32",
108,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Black,Regular fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
109,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Black,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 189cm/6'2"" and wears a size 32/32",
110,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Light denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 183cm/6'0"" and wears a size 32/32",
111,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Light denim blue,Regular fit,"Shell: Cotton 99%, Elastane 1%","The model is 183cm/6'0"" and wears a size 32/32",
112,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Black,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 183cm/6'0"" and wears a size 32/32",
113,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Black,Regular fit,"Shell: Cotton 99%, Elastane 1%","The model is 183cm/6'0"" and wears a size 32/32",
114,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Light denim blue,Regular fit,Pocket: Cotton 100%,,
115,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Light denim blue,Regular fit,"Shell: Cotton 99%, Elastane 1%",,
116,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Denim blue,Regular fit,Pocket: Cotton 100%,,
117,1008549002,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,002,Denim blue,Regular fit,"Shell: Cotton 99%, Elastane 1%",,
118,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Denim blue,Regular fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
119,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 189cm/6'2"" and wears a size 32/32",
120,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Black,Regular fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
121,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Black,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 189cm/6'2"" and wears a size 32/32",
122,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Light denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 183cm/6'0"" and wears a size 32/32",
123,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Light denim blue,Regular fit,"Shell: Cotton 99%, Elastane 1%","The model is 183cm/6'0"" and wears a size 32/32",
124,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Black,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 183cm/6'0"" and wears a size 32/32",
125,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Black,Regular fit,"Shell: Cotton 99%, Elastane 1%","The model is 183cm/6'0"" and wears a size 32/32",
126,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Light denim blue,Regular fit,Pocket: Cotton 100%,,
127,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Light denim blue,Regular fit,"Shell: Cotton 99%, Elastane 1%",,
128,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Denim blue,Regular fit,Pocket: Cotton 100%,,
129,1008549006,,Regular Jeans,$ 19.99,2021-08-04 21:06:06,1008549,006,Denim blue,Regular fit,"Shell: Cotton 99%, Elastane 1%",,
130,1004476004,,Freefit® Slim Jeans,$ 49.99,2021-08-04 21:06:06,1004476,004,Light denim blue,Slim fit,"Cotton 90%, Elasterell-P 8%, Elastane 2%","The model is 182cm/6'0"" and wears a size 31/32",
131,1004476004,,Freefit® Slim Jeans,$ 49.99,2021-08-04 21:06:06,1004476,004,Black/No fade black,Slim fit,"Cotton 90%, Elasterell-P 8%, Elastane 2%","The model is 182cm/6'0"" and wears a size 31/32",
132,0986779003,,Relaxed Tapered Pull-on Jeans,$ 29.99,2021-08-04 21:06:06,0986779,003,Denim blue,Relaxed fit,Shell: Cotton 100%,,
133,0986779003,,Relaxed Tapered Pull-on Jeans,$ 29.99,2021-08-04 21:06:06,0986779,003,Denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%",,
134,0986779003,,Relaxed Tapered Pull-on Jeans,$ 29.99,2021-08-04 21:06:06,0986779,003,Dark denim blue,Relaxed fit,Shell: Cotton 100%,,
135,0986779003,,Relaxed Tapered Pull-on Jeans,$ 29.99,2021-08-04 21:06:06,0986779,003,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%",,
136,0986779003,,Relaxed Tapered Pull-on Jeans,$ 29.99,2021-08-04 21:06:06,0986779,003,Denim blue,Relaxed fit,Shell: Cotton 100%,,
